Astro ID,Dec,Decision,Depth,Dur,Epoc,File,Final,Per,RA,SMass,SRad,SRadEst,TIC ID,Tmag,as,ch,disp_b,disp_e,disp_j,disp_n,disp_p,disp_t,disp_u,dm,et,md,mk,total_votes,selected_total_votes,first_letter,sector,prefix,kind,label,cam,ccd
36212,42.17104434,,6430.0,0.06817634304,2011.415222,astronet_hlsp_qlp_tess_ffi-s0085-0000000180852128_tess_v01_llc.fits,jj,1.928064,283.4609494,1.87,3.93106,3.900392379,180852128,8.38586,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36221,73.49278128,J,150.0,0.4612145481,1715.445376,astronet_hlsp_qlp_tess_ffi-s0085-0000000259271401_tess_v01_llc.fits,jj,41.890513,196.046509,,,1.798098054,259271401,8.7747,J,J,0,0,1,0,0,0,0,,J,J,E,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36222,24.40308426,,420.0,0.1903998489,1904.422484,astronet_hlsp_qlp_tess_ffi-s0085-0000000393911641_tess_v01_llc.fits,jj,3.922535,193.7678692,,12.5661,13.02966056,393911641,8.6527,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36227,59.94327178,,400.0,0.1541391382,1685.350015,astronet_hlsp_qlp_tess_ffi-s0085-0000000355937769_tess_v01_llc.fits,jj,3.695496,169.0791454,,10.7299,10.0938747,355937769,6.73,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36238,66.61462477,,1730.0,0.1615755732,1753.954602,astronet_hlsp_qlp_tess_ffi-s0085-0000000230075248_tess_v01_llc.fits,jj,152.429786,243.3246705,,10.6597,10.35718716,230075248,7.5934,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36243,48.21025933,,700.0,0.1923164074,1685.434164,astronet_hlsp_qlp_tess_ffi-s0085-0000000329000546_tess_v01_llc.fits,jj,2.226142,264.2735336,,1.45814,2.719026161,329000546,8.5963,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36249,76.23946049,,190.0,0.2435843847,1686.099694,astronet_hlsp_qlp_tess_ffi-s0085-0000000367839275_tess_v01_llc.fits,jj,4.64767,304.6860583,1.373,1.34556,1.320355057,367839275,9.22332,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36255,18.15510051,,500.0,0.4890368694,1905.959521,astronet_hlsp_qlp_tess_ffi-s0085-0000000063815356_tess_v01_llc.fits,jj,7.077234,173.0150405,,,1.325575541,63815356,5.6602,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36258,79.78735594,,390.0,0.1314618258,1691.610471,astronet_hlsp_qlp_tess_ffi-s0085-0000000232521190_tess_v01_llc.fits,jj,10.222537,164.5395381,,20.2123,20.92381423,232521190,7.9411,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36266,56.2534519,,1410.0,0.1422534577,1822.059459,astronet_hlsp_qlp_tess_ffi-s0085-0000000336118727_tess_v01_llc.fits,jj,60.022556,253.2887199,,9.90554,10.73856146,336118727,8.04204,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36268,59.04953419,,15280.0,0.7916419131,1996.722876,astronet_hlsp_qlp_tess_ffi-s0085-0000000082599600_tess_v01_llc.fits,jj,24.769772,291.7039185,,51.3776,55.4753565,82599600,8.2112,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36272,67.86107582,,510.0,0.1681920386,1691.925514,astronet_hlsp_qlp_tess_ffi-s0085-0000000142429895_tess_v01_llc.fits,jj,11.551651,153.4513998,,11.5668,10.70742272,142429895,9.1496,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36273,80.53181101,,759.0,0.08555769541,1789.051291,astronet_hlsp_qlp_tess_ffi-s0085-0000000235995153_tess_v01_llc.fits,jj,79.960463,303.6088419,,,1.568270489,235995153,6.92686,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36293,35.35833791,,61790.0,0.2777915626,1685.348337,astronet_hlsp_qlp_tess_ffi-s0085-0000000213412439_tess_v01_llc.fits,jj,5.928117,300.0792892,,,6.856708871,213412439,6.0242,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36302,44.35827677,,679.0,0.2825524804,1785.8969,astronet_hlsp_qlp_tess_ffi-s0085-0000000198183483_tess_v01_llc.fits,jj,105.43003,266.9609387,1.144,1.70656,1.704614885,198183483,8.3837,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36307,76.54189048,,360.0,0.2304949851,1744.405799,astronet_hlsp_qlp_tess_ffi-s0085-0000000229586778_tess_v01_llc.fits,jj,142.280855,222.087889,1.12,1.61641,1.599645366,229586778,8.872,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36313,49.53536572,,1220.0,0.1289255176,1710.174404,astronet_hlsp_qlp_tess_ffi-s0085-0000000233683700_tess_v01_llc.fits,jj,45.396309,275.5082091,,10.8461,11.3362133,233683700,8.54929,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36319,39.98111594,,480.0,0.1919285578,1739.141031,astronet_hlsp_qlp_tess_ffi-s0085-0000000155915398_tess_v01_llc.fits,jj,2.887012,207.8284448,,10.253,9.969646446,155915398,8.7901,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36321,29.57555096,,810.0,1.353567396,1996.384668,astronet_hlsp_qlp_tess_ffi-s0085-0000000359391325_tess_v01_llc.fits,jj,25.192023,264.6684171,,,,359391325,8.539,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36326,67.91503119,,10570.0,1.211676164,2021.38289,astronet_hlsp_qlp_tess_ffi-s0085-0000000230267498_tess_v01_llc.fits,jj,14.3258,252.9792556,0.85,0.784644,0.771266518,230267498,7.33057,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36328,59.65151273,,430.0,0.4327680381,1715.42211,astronet_hlsp_qlp_tess_ffi-s0085-0000000467254237_tess_v01_llc.fits,jj,46.38457,27.05030353,2.027,2.66007,2.518724386,467254237,6.8461,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36342,62.4041338,,450.0,0.05387861659,1790.867506,astronet_hlsp_qlp_tess_ffi-s0085-0000000348678125_tess_v01_llc.fits,jj,0.372167,47.46178637,1.123,1.11016,1.107657277,348678125,8.7772,B,B,0,0,1,0,0,0,0,,B,B,B,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36358,61.27480865,,900.0,0.1205850546,1792.13642,astronet_hlsp_qlp_tess_ffi-s0085-0000000054372811_tess_v01_llc.fits,jj,11.002286,10.97266808,,25.4929,27.14115308,54372811,8.6818,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36365,20.47430513,,2380.0,1.122051895,1719.8139,astronet_hlsp_qlp_tess_ffi-s0085-0000000356978367_tess_v01_llc.fits,jj,75.457424,260.8160707,,,,356978367,9.1238,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36367,16.90296366,,690.0,0.1738358883,1720.327653,astronet_hlsp_qlp_tess_ffi-s0085-0000000394130313_tess_v01_llc.fits,jj,93.460155,260.8754194,,11.6352,11.93205975,394130313,7.6392,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36374,37.55048271,,1050.0,0.1626823946,1799.107195,astronet_hlsp_qlp_tess_ffi-s0085-0000000186669992_tess_v01_llc.fits,jj,13.444826,36.71274281,,,,186669992,7.87611,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36378,67.30946887,,540.0,0.1795949996,1748.79361,astronet_hlsp_qlp_tess_ffi-s0085-0000000199573860_tess_v01_llc.fits,jj,12.143002,308.2563859,,9.98173,9.983055759,199573860,7.8048,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36393,69.97915072,,1359.0,0.144485688,1702.272765,astronet_hlsp_qlp_tess_ffi-s0085-0000000230069422_tess_v01_llc.fits,jj,98.9628,49.16572443,,8.2699,8.27544723,230069422,7.4986,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36401,83.90558623,,18680.0,1.16020613,1734.126689,astronet_hlsp_qlp_tess_ffi-s0085-0000000048021750_tess_v01_llc.fits,jj,71.883899,198.8489508,,54.0319,63.37694167,48021750,7.54411,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36409,78.86352869,,169.0,0.1447351187,1684.329302,astronet_hlsp_qlp_tess_ffi-s0085-0000000389916793_tess_v01_llc.fits,jj,2.995346,313.0993223,,10.7111,10.7694397,389916793,8.6722,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36414,64.19583541,,910.0,0.131437114,1725.061999,astronet_hlsp_qlp_tess_ffi-s0085-0000000219851773_tess_v01_llc.fits,jj,81.637959,281.5554636,,11.2383,10.96023808,219851773,9.1983,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36419,51.32859362,,16360.0,0.9959058558,1724.448664,astronet_hlsp_qlp_tess_ffi-s0085-0000000416404380_tess_v01_llc.fits,jj,42.45123,283.0369104,,72.4366,92.06083764,416404380,8.36468,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36424,79.39240311,,1570.0,0.2156986886,1760.973822,astronet_hlsp_qlp_tess_ffi-s0085-0000000160519639_tess_v01_llc.fits,jj,140.979535,246.2765893,,11.8039,11.87703544,160519639,9.2309,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36425,53.11014997,,1040.0,0.4734593086,1817.493702,astronet_hlsp_qlp_tess_ffi-s0085-0000000156210840_tess_v01_llc.fits,jj,0.562517,22.45036928,1.67,1.52936,,156210840,8.22552,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36429,79.04879784,,540.0,0.1431489039,1696.006467,astronet_hlsp_qlp_tess_ffi-s0085-0000000048023276_tess_v01_llc.fits,jj,17.916008,200.3862376,,11.1652,11.26381727,48023276,9.2155,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36433,54.0625597,,930.0,0.2188414182,1713.775157,astronet_hlsp_qlp_tess_ffi-s0085-0000000467252619_tess_v01_llc.fits,jj,21.476096,245.4590019,,10.0405,11.24104564,467252619,7.5653,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36435,56.37819104,,150.0,0.1523930006,1711.45619,astronet_hlsp_qlp_tess_ffi-s0085-0000000138089107_tess_v01_llc.fits,jj,0.820155,305.3849472,,,3.340678188,138089107,8.3673,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36436,56.97143156,,2060.0,0.0968385285,1791.850841,astronet_hlsp_qlp_tess_ffi-s0085-0000000094373189_tess_v01_llc.fits,jj,0.70835,30.21301028,1.831,1.5334,1.70636409,94373189,8.3092,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36439,28.54984668,,1080.0,0.22671495,1686.085951,astronet_hlsp_qlp_tess_ffi-s0085-0000000022076175_tess_v01_llc.fits,jj,2.378212,291.8969003,2.52,3.24007,3.355456289,22076175,9.1305,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36444,85.18760917,,42020.0,1.060958519,1995.68303,astronet_hlsp_qlp_tess_ffi-s0085-0000000007616646_tess_v01_llc.fits,jj,25.94665,4.663178925,,,106.3561964,7616646,8.983,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36445,2.653829861,,1070.0,0.3448252116,1936.10534,astronet_hlsp_qlp_tess_ffi-s0085-0000000399122292_tess_v01_llc.fits,jj,10.02982,198.0952954,1.395,1.80196,1.856750987,399122292,7.91831,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36452,67.68606358,,580.0,0.1313824282,1771.694594,astronet_hlsp_qlp_tess_ffi-s0085-0000000602309646_tess_v01_llc.fits,jj,10.216363,306.5343587,,,1.815058862,602309646,8.09838,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36453,79.68100943,,200.0,0.1519403853,1766.033909,astronet_hlsp_qlp_tess_ffi-s0085-0000000235983031_tess_v01_llc.fits,jj,6.884476,300.6105868,,16.2325,15.89216996,235983031,5.89914,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36456,29.4813517,,590.0,0.08856007364,1683.782924,astronet_hlsp_qlp_tess_ffi-s0085-0000000219686371_tess_v01_llc.fits,jj,0.242378,291.6938218,2.211,1.76512,1.690252943,219686371,8.22764,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36458,49.81222747,,1190.0,0.2455237793,1707.87367,astronet_hlsp_qlp_tess_ffi-s0085-0000000298785859_tess_v01_llc.fits,jj,26.175243,287.6992671,,16.4773,15.75851879,298785859,8.9832,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36462,86.55480701,,3500.0,0.9460659713,1696.881167,astronet_hlsp_qlp_tess_ffi-s0085-0000000164646500_tess_v01_llc.fits,jj,32.466231,246.4564217,,60.6324,66.56065494,164646500,9.2958,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36463,47.10346596,,849710.0,0.0717645195,1738.821283,astronet_hlsp_qlp_tess_ffi-s0085-0000000129455317_tess_v01_llc.fits,jj,0.32085,336.3566846,,1.65121,1.228830677,129455317,8.4094,B,B,0,0,1,0,0,0,0,,B,B,B,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36467,35.49823152,,810.0,0.1824581398,1694.055976,astronet_hlsp_qlp_tess_ffi-s0085-0000000158174188_tess_v01_llc.fits,jj,14.378104,284.0260243,,10.8327,10.70067604,158174188,8.79879,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36475,41.89166673,,800.0,0.2836855811,1686.522772,astronet_hlsp_qlp_tess_ffi-s0085-0000000421307009_tess_v01_llc.fits,jj,4.189096,255.0115818,,1.63819,,421307009,7.9161,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36480,24.06700525,,320.0,0.1829421604,1742.017554,astronet_hlsp_qlp_tess_ffi-s0085-0000000116363657_tess_v01_llc.fits,jj,6.09604,213.8566359,,10.3697,10.38843993,116363657,9.1846,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36482,41.1411903,,370.0,0.1305602647,1794.90092,astronet_hlsp_qlp_tess_ffi-s0085-0000000648359612_tess_v01_llc.fits,jj,4.241724,123.7493365,1.06,1.03793,1.02867708,648359612,7.66834,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36499,45.78955408,,690.0,0.2840516157,1791.971841,astronet_hlsp_qlp_tess_ffi-s0085-0000000292463254_tess_v01_llc.fits,jj,1.52331,33.2699528,,,2.968615221,292463254,7.7383,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36501,59.06651383,,679.0,0.1565294367,1792.138773,astronet_hlsp_qlp_tess_ffi-s0085-0000000249945675_tess_v01_llc.fits,jj,20.40801,39.84595608,1.088,1.18422,1.187889467,249945675,7.424,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36502,51.22358504,,5110.0,2.010965772,1738.294159,astronet_hlsp_qlp_tess_ffi-s0085-0000000237131219_tess_v01_llc.fits,jj,56.758842,277.7747516,,23.8347,24.5462127,237131219,8.2863,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36512,40.76371415,,80.0,0.132410105,1683.876113,astronet_hlsp_qlp_tess_ffi-s0085-0000000229476369_tess_v01_llc.fits,jj,1.400128,54.43834346,2.36,3.39546,3.495227577,229476369,9.1269,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36528,52.71194658,,420.0,0.1905157525,1684.833607,astronet_hlsp_qlp_tess_ffi-s0085-0000000277239793_tess_v01_llc.fits,jj,9.710283,318.5038064,,13.3718,14.13798142,277239793,6.08209,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36530,45.73288216,,310.0,0.1618777503,1741.029894,astronet_hlsp_qlp_tess_ffi-s0085-0000000159941024_tess_v01_llc.fits,jj,2.316179,236.9431975,,10.4128,10.38372173,159941024,5.74524,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36539,47.53319922,,1190.0,0.2663360925,1739.420446,astronet_hlsp_qlp_tess_ffi-s0085-0000000154657575_tess_v01_llc.fits,jj,1.49585,322.4160366,3.01,4.02205,3.965747976,154657575,9.05841,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36542,71.5620897,,1050.0,0.2175812679,1746.482192,astronet_hlsp_qlp_tess_ffi-s0085-0000000272786156_tess_v01_llc.fits,jj,108.249387,323.1331006,,15.4036,15.67726893,272786156,8.6551,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36560,62.32862729,,1310.0,0.2962236716,1751.790692,astronet_hlsp_qlp_tess_ffi-s0085-0000000233609817_tess_v01_llc.fits,jj,73.322691,283.0485109,,23.1201,23.89868968,233609817,7.1541,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36561,17.91402739,,250.0,0.138457516,1689.357027,astronet_hlsp_qlp_tess_ffi-s0085-0000000441725988_tess_v01_llc.fits,jj,6.019892,262.5956186,,11.015,10.68481941,441725988,7.5055,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36567,53.11622229,,200.0,0.228232256,1686.584926,astronet_hlsp_qlp_tess_ffi-s0085-0000000288380852_tess_v01_llc.fits,jj,13.707643,72.0061445,,22.9849,23.51953964,288380852,9.02526,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36572,63.04976271,,790.0,0.2137081315,1772.366056,astronet_hlsp_qlp_tess_ffi-s0085-0000000219765150_tess_v01_llc.fits,jj,104.247869,267.2754796,,19.3329,20.08126011,219765150,8.25971,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36584,52.3493891,,1419.0,0.1043151698,1791.08339,astronet_hlsp_qlp_tess_ffi-s0085-0000000308438583_tess_v01_llc.fits,jj,14.651007,23.71812478,,26.2936,28.4602935,308438583,6.7902,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36589,61.55108403,,220.0,0.1953079649,1794.902007,astronet_hlsp_qlp_tess_ffi-s0085-0000000264194634_tess_v01_llc.fits,jj,17.658948,300.0300804,2.212,4.31422,4.197221614,264194634,9.1783,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36608,64.06829573,,470.0,0.2682824868,1781.914345,astronet_hlsp_qlp_tess_ffi-s0085-0000000229461342_tess_v01_llc.fits,jj,124.782552,294.3302407,,79.8915,86.52984445,229461342,9.1697,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36618,68.24589174,,679.0,0.111865782,1905.917571,astronet_hlsp_qlp_tess_ffi-s0085-0000000321453600_tess_v01_llc.fits,jj,9.22985,198.9836055,1.292,1.4003,1.344351152,321453600,8.7918,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36621,60.45349023,,2000.0,0.1799842136,1817.488805,astronet_hlsp_qlp_tess_ffi-s0085-0000000346987279_tess_v01_llc.fits,jj,0.741683,92.80670275,2.214,1.90717,1.835841803,346987279,4.5047,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36626,40.56714788,,790.0,0.2992255902,1744.426815,astronet_hlsp_qlp_tess_ffi-s0085-0000000119999069_tess_v01_llc.fits,jj,6.492202,319.4067575,,,113.686972,119999069,8.0623,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36627,64.72454333,,800.0,0.1678100137,1873.535917,astronet_hlsp_qlp_tess_ffi-s0085-0000000008293948_tess_v01_llc.fits,jj,6.511836,146.6809329,,8.50044,8.695627587,8293948,8.3564,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36630,33.62525952,,750.0,0.01597572444,1711.856547,astronet_hlsp_qlp_tess_ffi-s0085-0000000304525254_tess_v01_llc.fits,jj,1.555572,308.4515395,,,66.02050269,304525254,9.27093,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36632,51.59182828,,1470.0,0.9622944726,1696.651292,astronet_hlsp_qlp_tess_ffi-s0085-0000000357031640_tess_v01_llc.fits,jj,81.274871,268.3497273,,23.7201,24.17472447,357031640,8.57209,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36637,66.69044821,,350.0,0.180034481,1694.80597,astronet_hlsp_qlp_tess_ffi-s0085-0000000198492576_tess_v01_llc.fits,jj,18.950998,171.1792537,,20.8642,20.33735874,198492576,9.0477,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36638,59.88836983,,5770.0,0.189102273,1801.858274,astronet_hlsp_qlp_tess_ffi-s0085-0000000082011562_tess_v01_llc.fits,jj,12.934492,88.74093673,1.755,4.51952,4.569786212,82011562,5.19082,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36640,63.72699979,,1050.0,0.25875831,1694.726712,astronet_hlsp_qlp_tess_ffi-s0085-0000000376979188_tess_v01_llc.fits,jj,27.010262,221.7572043,,10.6184,10.53376811,376979188,9.22995,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36643,52.72004196,,890.0,0.227876812,1684.853695,astronet_hlsp_qlp_tess_ffi-s0085-0000000233272184_tess_v01_llc.fits,jj,1.556961,312.5074579,1.55,2.41745,2.359374786,233272184,9.1029,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36645,68.34797425,,1800.0,1.066368122,1983.531111,astronet_hlsp_qlp_tess_ffi-s0085-0000000274485843_tess_v01_llc.fits,jj,38.070979,235.9463522,0.82,0.762152,0.7441770225,274485843,7.2932,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36646,64.23787809,,630.0,0.2000464038,1814.228473,astronet_hlsp_qlp_tess_ffi-s0085-0000000219786909_tess_v01_llc.fits,jj,136.085989,268.0716153,,8.74894,8.413108756,219786909,8.95199,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36648,70.38616564,,910.0,0.1260898724,1784.797537,astronet_hlsp_qlp_tess_ffi-s0085-0000000272787314_tess_v01_llc.fits,jj,123.617522,232.5006307,,11.0286,11.06431794,272787314,5.9788,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36650,56.40169226,,1220.0,0.1521404646,1790.920726,astronet_hlsp_qlp_tess_ffi-s0085-0000000399135590_tess_v01_llc.fits,jj,11.596072,32.95147844,2.42,3.19726,3.178416164,399135590,9.0831,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36666,46.56151025,,1560.0,0.07026148135,1715.563212,astronet_hlsp_qlp_tess_ffi-s0085-0000000195982884_tess_v01_llc.fits,jj,0.679183,321.9763503,,,,195982884,6.9506,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36669,35.73627967,,520.0,0.1945484708,1684.363248,astronet_hlsp_qlp_tess_ffi-s0085-0000000244827010_tess_v01_llc.fits,jj,3.498444,320.3483013,,12.5059,13.23022572,244827010,8.62272,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36674,77.72509665,,240.0,0.1975737389,1685.998538,astronet_hlsp_qlp_tess_ffi-s0085-0000001102701768_tess_v01_llc.fits,jj,4.210864,163.3290614,1.266,1.43529,1.385157462,1102701768,8.7802,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36675,60.69255261,,1160.0,0.2152880005,1930.435436,astronet_hlsp_qlp_tess_ffi-s0085-0000000310416088_tess_v01_llc.fits,jj,2.047437,226.9886355,2.66,1.9906,1.920285458,310416088,8.5945,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36677,46.38015795,,470.0,0.1879850552,1714.570437,astronet_hlsp_qlp_tess_ffi-s0085-0000000305237091_tess_v01_llc.fits,jj,7.145004,356.1339274,1.12,1.11782,1.10504332,305237091,7.7168,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36678,72.10270414,,310.0,0.2019311691,1693.078868,astronet_hlsp_qlp_tess_ffi-s0085-0000000047578939_tess_v01_llc.fits,jj,15.653579,259.42568,,,,47578939,9.0533,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
36681,40.36868926,,1190.0,0.964510446,1696.923935,astronet_hlsp_qlp_tess_ffi-s0085-0000000289372185_tess_v01_llc.fits,jj,23.190922,277.89333,,11.0863,11.10116917,289372185,7.1416,J,J,0,0,1,0,0,0,0,,J,J,J,1,1,j,85,astronet,stitched multi-sector,Junk (J),,
