Astro ID,Dec,Decision,Depth,Dur,Epoc,File,Final,Per,RA,SMass,SRad,SRadEst,TIC ID,Tmag,as,ch,disp_b,disp_e,disp_j,disp_n,disp_p,disp_t,disp_u,dm,et,md,mk,total_votes,selected_total_votes,first_letter
19868,-57.05341452,,1070.0,0.177470766,1391.658712,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000364268665_tess_v01_llc.fits,jj,14.25468,114.5177945,1.21,2.46193,2.482066079,364268665,10.2403,J,J,0,0,1,0,0,0,0,,,J,J,1,1,j
19875,-85.62464779,,356220.0,0.1432553501,1627.870618,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000074649918_tess_v01_llc.fits,jj,0.584501,320.6517037,1.37,1.91526,2.019929557,74649918,11.1102,B,B,0,0,1,0,0,0,0,,,B,B,1,1,j
19876,-67.34619502,,380.0,0.2021036108,1331.311478,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000279953380_tess_v01_llc.fits,jj,25.877543,81.98366249,,14.6484,10.63888683,279953380,9.9982,J,J,0,0,1,0,0,0,0,,,J,J,1,1,j
19877,-64.4380122,,1500.0,0.1140305843,1627.134814,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000384067507_tess_v01_llc.fits,jj,14.236028,60.28521296,,10.362,9.600024325,384067507,10.3379,J,J,0,0,1,0,0,0,0,,,J,J,1,1,j
19883,-59.89167607,,339.0,0.4382021279,1340.283943,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000294054484_tess_v01_llc.fits,jj,36.577807,107.1947242,,,1000.0,294054484,9.9791,J,J,0,0,1,0,0,0,0,,,J,J,1,1,j
19890,-80.59809544,,92870.0,0.1231992249,1325.877772,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000261259291_tess_v01_llc.fits,jj,0.692948,90.08124973,1.45,1.83735,1.82434913,261259291,8.8948,B,B,0,0,1,0,0,0,0,,,B,B,1,1,j
19893,-69.78204484,,3320.0,0.2852835063,1332.672431,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000300033719_tess_v01_llc.fits,jj,40.237448,106.2588894,,10.799,12.00352765,300033719,9.6576,J,J,0,0,1,0,0,0,0,,,J,J,1,1,j
19895,-64.62375484,,500.0,0.1819007147,1337.595834,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000350027253_tess_v01_llc.fits,jj,15.082978,114.8573015,1.02,1.12059,1.114769907,350027253,11.0964,J,J,0,0,1,0,0,0,0,,,J,J,1,1,j
19897,-80.01408123,,2310.0,0.1751796767,1612.06845,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000278385856_tess_v01_llc.fits,jj,14.98543,114.6960444,,5.18175,5.723479708,278385856,10.7392,J,J,0,0,1,0,0,0,0,,,J,J,1,1,j
19905,-68.1183774,,10690.0,0.2534878647,1633.652138,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000310100219_tess_v01_llc.fits,jj,14.937411,76.53036221,,10.8384,10.47968606,310100219,11.1721,J,J,0,0,1,0,0,0,0,,,J,J,1,1,j
19915,-35.12495984,,620.0,0.02450809235,1625.961713,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000310962929_tess_v01_llc.fits,jj,0.260309,289.3579827,,1.54542,1.577662164,310962929,9.8562,B,B,0,0,1,0,0,0,0,,,B,B,1,1,j
19917,-51.36588806,,260.0,0.07085685731,1654.050997,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000158507202_tess_v01_llc.fits,jj,0.431029,289.3480182,,,119.0288591,158507202,11.2177,B,B,0,0,1,0,0,0,0,,,B,B,1,1,j
19921,-72.30877586,,3039.0,0.5890693709,1641.420981,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000344075962_tess_v01_llc.fits,jj,26.558583,278.2664985,,1.06093,,344075962,10.3924,J,J,0,0,1,0,0,0,0,,,J,J,1,1,j
19922,-80.88098891,,860.0,0.2278913746,1424.815724,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000278082726_tess_v01_llc.fits,jj,15.32558,105.6563878,,11.1636,11.40711878,278082726,8.8768,J,J,0,0,1,0,0,0,0,,,J,J,1,1,j
19933,-41.4926447,,1960.0,0.02998501702,1655.651176,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000098186354_tess_v01_llc.fits,jj,0.247933,290.3126993,1.77,3.05627,2.767807712,98186354,9.7179,J,J,0,0,1,0,0,0,0,,,J,J,1,1,j
19937,-65.8340332,,700.0,0.1544523666,1326.377564,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000167793961_tess_v01_llc.fits,jj,0.87767,104.0514551,1.48,1.73146,1.685125135,167793961,10.3456,B,B,0,0,1,0,0,0,0,,,B,B,1,1,j
19942,-55.12572136,,740.0,0.1093376854,1654.311834,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000119088713_tess_v01_llc.fits,jj,0.559501,275.7738625,1.21,1.73645,1.836643445,119088713,11.3907,B,B,0,0,1,0,0,0,0,,,B,B,1,1,j
19943,-84.30985489,B,1590.0,0.1524025943,1627.820421,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000074649892_tess_v01_llc.fits,jj,0.585196,320.3380933,1.28,2.23116,2.206208831,74649892,7.8636,B,E,0,0,1,0,0,0,0,,,B,B,1,1,j
19946,-55.72912365,,290.0,0.2468198696,1354.667164,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000279426647_tess_v01_llc.fits,jj,9.168643,104.6655949,,12.8554,13.58128885,279426647,5.2985,J,J,0,0,1,0,0,0,0,,,J,J,1,1,j
19948,-70.48268324,,700.0,0.1876720345,1660.250677,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000382192850_tess_v01_llc.fits,jj,16.248661,286.3565636,,10.7732,11.40456007,382192850,8.8132,J,J,0,0,1,0,0,0,0,,,J,J,1,1,j
19952,-78.63135668,,380.0,0.1662548732,1328.864203,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000392012013_tess_v01_llc.fits,jj,19.582435,85.3107202,,12.743,13.86718372,392012013,7.8858,J,J,0,0,1,0,0,0,0,,,J,J,1,1,j
19954,-76.98041756,B,160.0,0.09095337562,1383.937164,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000272433841_tess_v01_llc.fits,jj,0.611698,120.5997743,1.19,1.06352,1.086247366,272433841,10.7803,J,E,0,0,1,0,0,0,0,,,J,J,1,1,j
19958,-46.05869885,,430.0,0.1768621277,1657.131376,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000080204009_tess_v01_llc.fits,jj,1.606961,298.7480047,,8.8334,8.76599178,80204009,9.9075,J,J,0,0,1,0,0,0,0,,,J,J,1,1,j
19959,-77.98197037,,97020.0,0.038500371,1657.416044,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000323993971_tess_v01_llc.fits,jj,0.39585,136.2279204,1.5,2.41713,2.621281995,323993971,10.8471,B,B,0,0,1,0,0,0,0,,,B,B,1,1,j
19961,-79.16196554,,5780.0,0.4686368927,1328.727802,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000327594002_tess_v01_llc.fits,jj,19.950485,357.9744701,,9.68777,9.695655716,327594002,8.1876,J,J,0,0,1,0,0,0,0,,,J,J,1,1,j
19975,-57.65824544,,1720.0,0.1593105491,1654.10188,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000422041226_tess_v01_llc.fits,jj,0.401863,301.6219533,1.02,2.04311,1.419363852,422041226,11.2887,J,J,0,0,1,0,0,0,0,,,J,J,1,1,j
19984,-62.71173134,,1820.0,0.2082242483,1654.064702,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000380590730_tess_v01_llc.fits,jj,0.920613,268.8091668,1.42,1.8541,1.892792368,380590730,10.2528,J,J,0,0,1,0,0,0,0,,,J,J,1,1,j
19988,-51.42704199,,16630.0,0.08682389532,1655.687498,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000166285185_tess_v01_llc.fits,jj,0.413211,295.7006064,1.16,1.88969,1.962629868,166285185,10.0138,B,B,0,0,1,0,0,0,0,,,B,B,1,1,j
37375,-31.97715978,,4180.0,0.001291666667,1439.19152,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000100757381_tess_v01_llc.fits,jj,1.33264,87.96761572,1.003,1.26884,1.170883857,100757381,10.5143,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37378,-49.16711387,B,700.0,0.19975,1656.35871,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000101232323_tess_v01_llc.fits,jj,1.07198,299.5461448,0.85,0.753128,0.7289561712,101232323,10.7645,E,J,0,0,1,0,0,0,0,B,B,B,B,1,1,j
37380,-20.14522944,,6630.0,0.2197083333,1537.03546,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000101434215_tess_v01_llc.fits,jj,19.56597,149.0387456,0.94,0.851036,0.8736151146,101434215,12.0363,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37381,-48.40930332,,47550.0,0.02075,1656.30081,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000101455096_tess_v01_llc.fits,jj,25.96098,301.4195145,1.05,1.37904,1.335458969,101455096,12.9035,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37382,-35.01331362,N,1650.0,0.08741666667,1545.15221,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000101496204_tess_v01_llc.fits,jj,0.63819,149.3086794,1.17,2.59092,2.428123408,101496204,13.1639,E,E,0,0,1,0,0,0,0,N,J,N,J,1,1,j
37392,-40.19137754,J,1820.0,0.2019583333,1545.01644,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000105882458_tess_v01_llc.fits,jj,1.88542,157.0280506,1.66,1.97128,1.762713292,105882458,10.0907,E,J,0,0,1,0,0,0,0,B,J,J,J,1,1,j
37396,-33.31064171,,1950.0,0.489,1616.68679,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000107464225_tess_v01_llc.fits,jj,16.9493,212.4978688,1.5,1.91482,1.946460892,107464225,10.1343,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37408,-32.73910872,B,2060.0,0.08170833333,1657.50406,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000114054090_tess_v01_llc.fits,jj,0.51642,295.0692689,1.06,2.03911,2.060794189,114054090,10.9559,B,B,0,0,1,0,0,0,0,B,B,B,J,1,1,j
37414,-41.8169641,B,65360.0,0.049,1325.56945,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000114920186_tess_v01_llc.fits,jj,0.14281,315.078269,1.35,1.78431,1.818272437,114920186,11.404,B,B,0,0,1,0,0,0,0,B,B,B,B,1,1,j
37421,-25.4401336,,25626.0,0.8010833333,1315.5099,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000011518297_tess_v01_llc.fits,jj,81.01457,18.07317589,0.72,1.00232,1.006126113,11518297,13.143,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37428,-26.0619742,,3461.0,1.146125,1383.20885,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000011568464_tess_v01_llc.fits,jj,23.20654,19.86429903,0.934,0.838921,0.8168453673,11568464,10.0615,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37434,-45.66942234,,1321090.0,1.024041667,1339.57808,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000117514304_tess_v01_llc.fits,jj,15.21834,339.7247846,1.49,1.86673,1.671722371,117514304,12.8452,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37469,-31.88644016,,75457.0,2.124583333,1314.79992,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000122504932_tess_v01_llc.fits,jj,81.15044,38.02936003,1.04,1.4784,1.442380614,122504932,12.9874,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37473,-30.31397962,,625.0,1.211791667,1379.90091,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000122608337_tess_v01_llc.fits,jj,15.24126,40.40903995,1.21,1.75955,1.41941182,122608337,8.9936,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37478,-30.70728497,,740.0,0.42325,1379.38145,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000122670213_tess_v01_llc.fits,jj,15.57778,41.95333295,1.025,1.13332,1.052277833,122670213,9.5496,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37483,-30.53026246,,1153.0,0.842,1315.1925,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000123335278_tess_v01_llc.fits,jj,81.10843,30.42514367,1.01,0.871772,0.8602993662,123335278,11.1707,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37485,-35.02209896,,445.0,0.75125,1382.93783,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000123368006_tess_v01_llc.fits,jj,11.97806,31.59389994,1.03,1.52507,1.526685649,123368006,10.0386,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37487,-30.74624459,,356.0,1.884708333,1314.34631,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000123405803_tess_v01_llc.fits,jj,81.17156,32.43527176,0.97,1.38268,1.358324027,123405803,8.2939,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37501,-46.8127526,B,40040.0,0.01341666667,1628.45424,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000124369049_tess_v01_llc.fits,jj,0.14583,256.1308166,1.96,1.53426,1.56201522,124369049,9.6402,J,J,0,0,1,0,0,0,0,J,J,N,S,1,1,j
37503,-26.03204399,J,2575.0,0.2885416667,1353.88373,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000012472275_tess_v01_llc.fits,jj,14.59905,3.658091743,1.014,1.13672,1.104849487,12472275,10.4425,J,J,0,0,1,0,0,0,0,S,J,N,J,1,1,j
37516,-46.83679873,,100853.0,0.32775,1599.47278,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000129115637_tess_v01_llc.fits,jj,24.5618,220.5338418,1.04,1.9485,1.879387667,129115637,13.1616,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37548,-23.27618792,,10897.0,0.1465416667,1353.86746,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000137730999_tess_v01_llc.fits,jj,13.47544,342.6520728,1.02,1.0377,0.9837770748,137730999,13.2376,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37560,-47.13823018,,16960.0,0.73725,1340.24842,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000139227057_tess_v01_llc.fits,jj,43.21411,346.7384592,1.02,1.07967,1.067963592,139227057,13.0522,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37563,-46.31967287,,12240.0,0.6731666667,1340.2058,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000139322307_tess_v01_llc.fits,jj,46.68397,348.4346207,1.04,1.03513,0.9665288595,139322307,12.5518,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37564,-43.31296435,J,2170.0,0.1395,1354.48204,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000139327560_tess_v01_llc.fits,jj,4.72876,348.7302704,0.87,0.979184,0.8825766018,139327560,10.7337,E,J,0,0,1,0,0,0,0,N,J,N,J,1,1,j
37569,-42.8269359,,4220.0,0.15075,1368.08675,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000139364395_tess_v01_llc.fits,jj,16.40584,349.7505546,1.1,1.35547,1.392791544,139364395,11.4286,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37571,-27.26784623,B,2160.0,0.0605,1383.82301,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000139482933_tess_v01_llc.fits,jj,0.25098,35.77958451,1.02,0.978936,0.9793924651,139482933,11.2209,B,B,0,0,1,0,0,0,0,B,B,B,B,1,1,j
37582,-50.32210015,,740.0,0.3332083333,1340.13322,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000139899239_tess_v01_llc.fits,jj,19.4982,326.8093902,1.44,0.978451,1.134370705,139899239,9.8755,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37584,-52.38525166,,14580.0,0.1682916667,1347.604,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000139983853_tess_v01_llc.fits,jj,28.42582,327.6686785,0.93,0.775851,0.7479224322,139983853,13.2661,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37588,-33.91714372,,23881.0,0.05941666667,1383.65041,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000140478472_tess_v01_llc.fits,jj,0.77112,21.12759842,0.20998,0.239871,0.1898695794,140478472,12.4053,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37589,-32.85047885,,417.0,1.134666667,1383.20849,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000140493547_tess_v01_llc.fits,jj,23.20654,21.25872645,,,,140493547,8.2687,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37592,-38.54298571,B,296430.0,0.12325,1438.65672,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000014081258_tess_v01_llc.fits,jj,0.9118,76.62783981,1.59,1.60716,1.540486157,14081258,10.8643,J,J,0,0,1,0,0,0,0,B,J,B,B,1,1,j
37603,-75.47409067,,1440.0,0.1842083333,1326.4454,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000141479660_tess_v01_llc.fits,jj,0.99097,86.71950118,1.65,1.68654,1.701435575,141479660,11.2264,B,J,0,0,1,0,0,0,0,B,B,B,J,1,1,j
37617,-52.54339808,,12300.0,0.2005,1339.43262,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000143821404_tess_v01_llc.fits,jj,14.11904,330.837714,0.69,0.65125,0.6739483445,143821404,13.1169,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37621,-53.46826928,,890.0,0.5149166667,1340.1843,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000143926220_tess_v01_llc.fits,jj,33.67571,332.8376511,1.05,1.55927,1.569703187,143926220,10.0221,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37626,-43.51958646,,9110.0,0.00025,1411.1698,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000144125919_tess_v01_llc.fits,jj,0.23264,59.91066479,1.22,1.46435,1.461112291,144125919,12.032,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37633,-45.57300261,,4980.0,0.4905416667,1340.18265,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000144251856_tess_v01_llc.fits,jj,14.9732,328.7403977,0.640963,0.668699,0.8058678083,144251856,12.0067,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37637,-45.82262144,,16650.0,0.7345833333,1340.21061,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000144443966_tess_v01_llc.fits,jj,49.83724,335.9566943,1.19,1.13175,1.12484844,144443966,12.1814,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37641,-45.72983593,,32830.0,0.07058333333,1361.66823,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000144460931_tess_v01_llc.fits,jj,11.53362,0.008241564634,1.05,1.27418,1.287012996,144460931,12.968,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37644,-39.32063921,,18800.0,0.2907916667,1584.50048,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000145010886_tess_v01_llc.fits,jj,12.89583,193.5319431,1.28,1.15745,1.159407005,145010886,12.6041,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37647,-33.90558576,,4486.0,1.685333333,1313.8281,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000146268684_tess_v01_llc.fits,jj,81.22069,35.51608616,0.86,0.745105,0.7103249897,146268684,13.2747,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37648,-18.39375539,,1541.0,0.1370833333,1421.51501,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000146343200_tess_v01_llc.fits,jj,19.79375,74.26062953,1.4,2.24593,2.081940524,146343200,8.9328,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37651,-44.73221022,,7380.0,0.2868333333,1386.25258,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000146636088_tess_v01_llc.fits,jj,2.00807,42.13984731,1.57,1.62806,1.608072023,146636088,10.4354,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37676,-62.55898497,J,220.0,0.2324166667,1326.88181,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000149120716_tess_v01_llc.fits,jj,2.0618,80.73046038,1.55,1.92552,1.953988533,149120716,11.1901,S,J,0,0,1,0,0,0,0,J,J,B,J,1,1,j
37677,-65.46695399,J,1360.0,1.067916667,1353.6835,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000149124218_tess_v01_llc.fits,jj,54.54223,80.99463007,1.13,0.906904,0.9254836838,149124218,11.1123,J,J,0,0,1,0,0,0,0,S,J,J,J,1,1,j
37680,-39.29085775,,2120.0,0.01833333333,2345.84862,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000149291831_tess_v01_llc.fits,jj,12.55621,232.2861297,1.15,1.18728,1.185002672,149291831,8.3231,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37684,-2.685465847,,12480.0,0.1314583333,1518.06029,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000149699574_tess_v01_llc.fits,jj,12.04791,130.0678911,1.18,2.19874,2.265095942,149699574,12.4061,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37685,-2.716071154,J,14513.0,0.1691666667,1504.85288,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000149699591_tess_v01_llc.fits,jj,13.16389,130.0396344,0.97,1.67577,1.647348567,149699591,11.7104,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37691,-60.52780276,,1060.0,0.2521666667,1348.92366,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000149970599_tess_v01_llc.fits,jj,55.79332,89.7474584,1.0,1.42397,1.121076833,149970599,10.0013,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37699,-64.49059754,,7510.0,0.1787083333,1353.2241,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000150390525_tess_v01_llc.fits,jj,55.326,96.70038474,1.1,3.09049,2.776650059,150390525,11.4082,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37703,-31.94207952,J,40348.0,0.2812916667,1201.42381,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000152222884_tess_v01_llc.fits,jj,141.21628,312.3129574,1.02,0.78612,0.7854856648,152222884,12.08,J,J,0,0,1,0,0,0,0,S,J,S,J,1,1,j
37706,-38.53308175,,13299.0,0.8410416667,1315.50795,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000152288334_tess_v01_llc.fits,jj,81.01568,29.07775114,1.01,1.1278,1.150690599,152288334,12.3721,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37708,-45.52200423,,10540.0,0.002625,1413.31527,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000152504566_tess_v01_llc.fits,jj,2.66597,63.32684519,1.74,2.88993,2.570976535,152504566,12.5279,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37711,-45.89445899,B,170590.0,0.099375,1411.5826,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000152539284_tess_v01_llc.fits,jj,1.11111,64.11673813,1.17,1.72557,1.705778226,152539284,12.8825,S,J,0,0,1,0,0,0,0,B,B,B,J,1,1,j
37721,-38.87418121,,19840.0,0.1025416667,1335.38273,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000152912754_tess_v01_llc.fits,jj,13.16224,337.8082026,1.05,1.06403,1.071115075,152912754,12.2963,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37723,-39.29131682,J,2770.0,0.209625,1338.535,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000152936514_tess_v01_llc.fits,jj,19.30321,338.6234843,1.07,0.988233,0.9726503595,152936514,10.8699,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37725,-41.3053585,,77940.0,0.10775,1335.00004,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000152963553_tess_v01_llc.fits,jj,13.38362,338.9852539,1.12,0.983379,0.9883738053,152963553,11.0834,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37735,-34.54004145,J,10110.0,0.1666666667,1368.55228,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000155314241_tess_v01_llc.fits,jj,14.64488,346.7845904,0.76,1.11869,0.9192715648,155314241,10.3472,J,J,0,0,1,0,0,0,0,J,J,N,J,1,1,j
37739,-51.58217223,,7500.0,1.4175,1393.31576,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000155984118_tess_v01_llc.fits,jj,39.98629,6.86939771,0.63,0.562137,0.5886525444,155984118,12.6248,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37740,-51.71828569,,472610.0,0.1263333333,1415.98155,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000155989608_tess_v01_llc.fits,jj,66.84157,7.295549218,0.79,0.692255,0.6832810982,155989608,13.1739,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37741,-50.65057311,,3030.0,0.3594583333,1366.28471,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000156003501_tess_v01_llc.fits,jj,13.33293,8.67247533,1.11,1.39595,1.365235122,156003501,12.3814,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37743,-53.5197108,J,1030.0,0.13525,1354.62913,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000156084454_tess_v01_llc.fits,jj,0.78501,11.45738106,1.53,2.54672,2.444040274,156084454,11.1705,S,J,0,0,1,0,0,0,0,B,J,B,J,1,1,j
37749,-45.06005905,,20780.0,0.208,1469.03958,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000156937671_tess_v01_llc.fits,jj,1.62708,99.67989547,2.31,2.93221,2.680838886,156937671,9.5877,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37765,-38.46354871,,81520.0,0.4311666667,1349.29602,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000159734992_tess_v01_llc.fits,jj,26.2759,319.0046876,0.99,1.10633,1.052222737,159734992,13.4389,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37767,-38.32130034,,4400.0,0.1625416667,1337.92082,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000159859457_tess_v01_llc.fits,jj,13.09905,325.5432639,1.42,1.38617,1.407872996,159859457,12.0346,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37770,-38.06757556,,3540.0,0.106125,1393.99903,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000159923769_tess_v01_llc.fits,jj,13.60599,48.99285563,1.15,0.932185,0.9436022572,159923769,10.921,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37771,-39.54431962,B,46400.0,0.09333333333,1385.02388,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000159988460_tess_v01_llc.fits,jj,0.80486,50.56352344,1.18,1.92565,1.918093649,159988460,12.1222,S,B,0,0,1,0,0,0,0,B,B,B,B,1,1,j
37778,-46.14325747,,351.0,1.123625,1353.23176,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000160196838_tess_v01_llc.fits,jj,14.40098,27.6287183,1.11,2.23766,2.324640913,160196838,10.2726,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
37787,-52.05052579,,1880.0,0.37425,1340.19972,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000161223691_tess_v01_llc.fits,jj,32.20588,341.1259203,1.0,1.03345,1.033886915,161223691,11.2446,J,J,0,0,1,0,0,0,0,J,J,J,J,1,1,j
