tic,label,reobs96_geom,reobs103_geom,reobs96_lc,reobs103_lc,reobs96_tesspoint,max_sector_since94,max_lc_sector_since94
422031406,Planet (P),False,False,False,False,False,,
422037524,Planet (P),False,False,False,False,False,,
422040614,Junk (J),True,True,True,True,True,103.0,103.0
422041226,Junk (J),True,True,True,True,True,103.0,103.0
422108527,EB,False,False,False,False,False,,
422159302,Planet (P),False,False,False,False,False,,
422217860,Planet (P),False,False,False,False,False,,
422223456,Planet (P),False,False,False,False,False,,
422274647,Junk (J),False,False,False,False,False,,
422284689,EB,False,False,False,False,False,,
422290758,Junk (J),False,False,False,False,False,,
422322476,EB,False,False,False,False,False,,
422385684,Planet (P),False,False,False,False,False,,
422423972,Planet (P),False,False,False,False,False,,
422457210,Planet (P),False,False,False,False,False,,
422486295,Planet (P),False,False,False,False,False,,
422514153,Planet (P),False,False,False,False,False,,
422554579,Planet (P),False,False,False,False,False,,
422618449,Planet (P),False,False,False,False,False,,
422653398,Planet (P),False,True,False,True,False,97.0,97.0
422655579,Planet (P),False,True,False,True,False,97.0,97.0
422745687,Junk (J),False,False,False,False,False,,
422746188,EB,False,False,False,False,False,,
422756130,Planet (P),False,False,False,False,False,,
422881018,Planet (P),False,False,False,False,False,,
422884521,Planet (P),False,False,False,False,False,,
422914082,Planet (P),False,False,False,False,False,,
422923265,Planet (P),False,False,False,False,False,,
422963047,Junk (J),False,False,False,False,False,,
423138831,EB,False,True,False,True,False,103.0,103.0
423160564,Junk (J),True,True,True,True,True,94.0,94.0
423183487,Junk (J),True,True,True,True,True,94.0,94.0
423228465,EB,False,True,False,True,False,103.0,103.0
423237407,EB,True,True,True,True,True,102.0,102.0
423237945,Junk (J),False,True,False,True,False,103.0,103.0
423238309,Junk (J),True,True,True,True,True,103.0,103.0
423266608,EB,True,True,True,True,True,103.0,103.0
423275733,Planet (P),False,True,False,True,False,99.0,99.0
423278503,Junk (J),False,True,False,True,False,99.0,99.0
423360793,Planet (P),False,True,False,True,False,97.0,97.0
423393242,Planet (P),False,True,False,True,False,99.0,99.0
423445163,Planet (P),False,True,False,True,False,100.0,100.0
423455537,Junk (J),False,False,False,False,False,,
423455800,Junk (J),False,False,False,False,False,,
423666115,Planet (P),False,False,False,False,False,,
423672208,Planet (P),False,True,False,True,False,97.0,97.0
423745532,Junk (J),False,False,False,False,False,,
423768826,Junk (J),False,True,False,True,False,103.0,103.0
423926958,Junk (J),False,False,False,False,False,,
423927136,Junk (J),False,False,False,False,False,,
424002359,Junk (J),False,False,False,False,False,,
424112727,Planet (P),False,False,False,False,False,,
424118435,Junk (J),False,False,False,False,False,,
424196109,Planet (P),False,True,False,True,False,103.0,103.0
424277160,Junk (J),False,False,False,False,False,,
424340168,Junk (J),False,True,False,True,False,103.0,103.0
424387182,Junk (J),False,False,False,False,False,,
424388628,Planet (P),False,False,False,False,False,,
424391070,Junk (J),False,False,False,False,False,,
424391516,Planet (P),False,False,False,False,False,,
424434618,Junk (J),False,False,False,False,False,,
424435940,Planet (P),False,False,False,False,False,,
424437957,Junk (J),False,False,False,False,False,,
424438640,Junk (J),False,False,False,False,False,,
424462081,Junk (J),False,False,False,False,False,,
424463182,Junk (J),False,False,False,False,False,,
424565534,EB,False,False,False,False,False,,
424573075,Junk (J),False,False,False,False,False,,
424573214,Junk (J),False,False,False,False,False,,
424696909,Junk (J),False,False,False,False,False,,
424699452,EB,False,False,False,False,False,,
424719589,EB,False,False,False,False,False,,
424731804,Junk (J),False,False,False,False,False,,
424733642,Planet (P),False,False,False,False,False,,
424737690,Junk (J),False,False,False,False,False,,
424762064,Junk (J),True,True,True,True,True,94.0,94.0
424797128,EB,True,True,True,True,True,94.0,94.0
424798906,Junk (J),True,True,True,True,True,94.0,94.0
424849871,EB,True,True,True,True,True,94.0,94.0
424865156,Planet (P),False,False,False,False,False,,
424867674,Junk (J),False,False,False,False,False,,
424876542,EB,True,True,True,True,True,94.0,94.0
424877706,EB,True,True,True,True,True,94.0,94.0
424877713,EB,True,True,True,True,True,94.0,94.0
424881325,Junk (J),True,True,True,True,True,94.0,94.0
424881840,EB,True,True,True,True,True,94.0,94.0
424902813,Junk (J),False,False,False,False,False,,
424945309,Junk (J),True,True,True,True,True,94.0,94.0
424984597,EB,True,True,True,True,True,94.0,94.0
424986552,EB,True,True,True,True,True,94.0,94.0
424986665,Junk (J),True,True,True,True,True,94.0,94.0
424986927,EB,True,True,True,True,True,94.0,94.0
425064757,EB,True,True,True,True,True,98.0,98.0
425083216,Junk (J),True,True,True,True,True,98.0,98.0
425084025,EB,True,True,True,True,True,97.0,97.0
425084473,Junk (J),True,True,True,True,True,97.0,97.0
425086349,Junk (J),True,True,True,True,True,98.0,98.0
425163745,EB,False,False,False,False,False,,
425205770,EB,False,False,False,False,False,,
425206121,Planet (P),False,False,False,False,False,,
425206767,Junk (J),False,False,False,False,False,,
425316308,Planet (P),False,True,False,True,False,101.0,101.0
425505320,Junk (J),False,True,False,True,False,102.0,102.0
425505324,Junk (J),False,True,False,True,False,102.0,102.0
425508314,Planet (P),False,True,False,True,False,102.0,102.0
425511696,Junk (J),False,True,False,True,False,102.0,102.0
425538187,EB,False,True,False,True,False,102.0,102.0
425561347,Planet (P),True,True,True,True,True,94.0,94.0
425609239,Junk (J),True,True,True,True,True,94.0,94.0
425666866,Junk (J),True,True,True,True,True,94.0,94.0
425668314,Junk (J),True,True,True,True,True,94.0,94.0
425717329,Junk (J),True,True,True,True,True,94.0,94.0
425721385,EB,True,True,True,True,True,94.0,94.0
425802800,Junk (J),True,True,True,True,True,94.0,94.0
425817867,Planet (P),True,True,True,True,True,94.0,94.0
425826973,Junk (J),True,True,True,True,True,95.0,95.0
425934411,Planet (P),True,True,True,True,True,103.0,103.0
425997655,Planet (P),True,True,True,True,True,97.0,97.0
425999468,Junk (J),False,False,False,False,False,,
426015440,Junk (J),True,True,True,True,True,96.0,96.0
426032475,Planet (P),True,True,True,True,True,96.0,96.0
426122503,Planet (P),False,False,False,False,False,,
426134162,EB,False,True,False,True,False,102.0,102.0
426144112,Planet (P),False,False,False,False,False,,
426264684,EB,False,True,False,True,False,102.0,102.0
426319499,Planet (P),False,False,False,False,False,,
426332869,EB,False,False,False,False,False,,
426388995,EB,False,False,False,False,False,,
426389001,EB,False,False,False,False,False,,
426448042,Planet (P),False,False,False,False,False,,
426471754,Planet (P),False,False,False,False,False,,
426481193,Junk (J),False,True,False,True,False,102.0,102.0
426548419,Junk (J),False,True,False,True,False,102.0,102.0
426649664,Junk (J),False,False,False,False,False,,
426812143,EB,False,False,False,False,False,,
426901646,Planet (P),False,True,False,True,False,102.0,102.0
426904354,Planet (P),False,True,False,True,False,103.0,103.0
426956677,Planet (P),False,False,False,False,False,,
427041513,Planet (P),False,False,False,False,False,,
427153307,Planet (P),False,False,False,False,False,,
427237155,Junk (J),False,False,False,False,False,,
427295028,Junk (J),False,False,False,False,False,,
427320001,Planet (P),False,False,False,False,False,,
427332229,Planet (P),False,False,False,False,False,,
427352241,EB,False,True,False,True,False,98.0,98.0
427406031,EB,False,True,False,True,False,103.0,103.0
427654774,Planet (P),False,False,False,False,False,,
427685831,Planet (P),False,False,False,False,False,,
427730490,Planet (P),False,False,False,False,False,,
427740976,Planet (P),False,False,False,False,False,,
427761355,EB,False,False,False,False,False,,
427765233,Planet (P),False,False,False,False,False,,
427866520,Planet (P),False,False,False,False,False,,
427977514,Junk (J),False,False,False,False,False,,
427979435,Junk (J),False,False,False,False,False,,
428003305,Planet (P),False,False,False,False,False,,
428040448,Junk (J),False,False,False,False,False,,
428102518,EB,False,False,False,False,False,,
428117606,EB,False,False,False,False,False,,
428249301,EB,False,False,False,False,False,,
428251130,Planet (P),False,False,False,False,False,,
428253890,Junk (J),False,False,False,False,False,,
428254135,Junk (J),False,False,False,False,False,,
428317266,Planet (P),False,False,False,False,False,,
428396917,Junk (J),False,False,False,False,False,,
428404278,EB,False,False,False,False,False,,
428417567,EB,False,False,False,False,False,,
428515937,EB,False,False,False,False,False,,
428534573,Junk (J),False,False,False,False,False,,
428673146,Planet (P),False,True,False,True,False,101.0,101.0
428679607,Planet (P),False,False,False,False,False,,
428685938,EB,False,True,False,True,False,101.0,101.0
428699140,Planet (P),False,False,False,False,False,,
428703516,Planet (P),False,False,False,False,False,,
428724784,Junk (J),False,False,False,False,False,,
428767018,Planet (P),False,False,False,False,False,,
428767557,EB,False,False,False,False,False,,
428787891,Planet (P),False,False,False,False,False,,
428812049,Planet (P),False,False,False,False,False,,
428865461,Junk (J),False,False,False,False,False,,
428867906,Planet (P),False,False,False,False,False,,
428892437,Planet (P),False,False,False,False,False,,
428907381,Junk (J),False,False,False,False,False,,
428963229,Planet (P),False,False,False,False,False,,
428988981,Planet (P),False,False,False,False,False,,
429036977,Planet (P),False,False,False,False,False,,
429218084,Planet (P),False,False,False,False,False,,
429295277,EB,False,True,False,True,False,101.0,101.0
429302040,Planet (P),False,False,False,False,False,,
429304876,Planet (P),False,True,False,True,False,100.0,100.0
429358906,Planet (P),False,True,False,True,False,101.0,101.0
429446407,EB,False,True,False,True,False,102.0,102.0
429458843,EB,False,True,False,True,False,102.0,102.0
429501231,Planet (P),False,False,False,False,False,,
429684827,Junk (J),False,False,False,False,False,,
429791387,Planet (P),False,True,False,True,False,103.0,103.0
429966479,Junk (J),False,False,False,False,False,,
430093142,Planet (P),False,False,False,False,False,,
430099722,Planet (P),False,False,False,False,False,,
430378325,Junk (J),False,False,False,False,False,,
430380593,EB,False,False,False,False,False,,
430406538,Planet (P),False,False,False,False,False,,
430415564,Planet (P),False,False,False,False,False,,
430431091,Planet (P),False,False,False,False,False,,
430459005,EB,False,False,False,False,False,,
430528563,EB,False,False,False,False,False,,
430536175,Junk (J),False,False,False,False,False,,
430584093,Junk (J),False,False,False,False,False,,
430637893,Junk (J),False,False,False,False,False,,
430677414,Planet (P),False,False,False,False,False,,
430689541,EB,False,False,False,False,False,,
430751891,Planet (P),False,False,False,False,False,,
430755801,Junk (J),False,False,False,False,False,,
430797858,EB,False,False,False,False,False,,
430824936,EB,False,True,False,True,False,102.0,102.0
430845815,Planet (P),False,False,False,False,False,,
430930679,Planet (P),False,False,False,False,False,,
430935883,Junk (J),False,False,False,False,False,,
430965138,EB,False,False,False,False,False,,
431033767,Planet (P),False,False,False,False,False,,
431114892,Planet (P),False,False,False,False,False,,
431216437,Planet (P),False,False,False,False,False,,
431307905,EB,False,False,False,False,False,,
431375592,Junk (J),False,False,False,False,False,,
431380283,Junk (J),True,True,True,True,True,96.0,96.0
431416493,Junk (J),False,False,False,False,False,,
431479727,Junk (J),True,True,True,True,True,96.0,96.0
431481376,Junk (J),True,True,True,True,True,96.0,96.0
431514478,Planet (P),False,False,False,False,False,,
431518745,Junk (J),False,False,False,False,False,,
431523789,EB,False,False,False,False,False,,
431551960,EB,False,False,False,False,False,,
431589203,Junk (J),True,True,True,True,True,98.0,98.0
431589453,Junk (J),True,True,True,True,True,96.0,96.0
431591320,Junk (J),True,True,True,True,True,96.0,96.0
431632843,Junk (J),False,False,False,False,False,,
431660224,Planet (P),False,False,False,False,False,,
431693152,Planet (P),False,True,False,True,False,98.0,98.0
431701493,Planet (P),False,False,False,False,False,,
431711546,EB,False,False,False,False,False,,
431800989,EB,False,False,False,False,False,,
431810418,Planet (P),False,False,False,False,False,,
431899136,Planet (P),False,False,False,False,False,,
431899140,Planet (P),False,False,False,False,False,,
431981595,Planet (P),False,False,False,False,False,,
431991565,Junk (J),False,False,False,False,False,,
431999925,Planet (P),False,False,False,False,False,,
432008938,Planet (P),False,False,False,False,False,,
432078760,Planet (P),False,False,False,False,False,,
432114158,Planet (P),False,False,False,False,False,,
432132155,Planet (P),False,True,False,True,False,99.0,99.0
432280671,Planet (P),False,False,False,False,False,,
432365612,EB,False,True,False,True,False,99.0,99.0
432422552,Planet (P),False,False,False,False,False,,
432467894,Planet (P),False,True,False,True,False,99.0,99.0
432549364,Planet (P),False,False,False,False,False,,
432758245,Planet (P),False,False,False,False,False,,
432761635,Planet (P),False,False,False,False,False,,
433011610,Junk (J),False,True,False,True,False,100.0,100.0
433144048,Planet (P),False,False,False,False,False,,
433501941,Junk (J),False,False,False,False,False,,
433546798,EB,False,True,False,True,False,101.0,101.0
433546897,Planet (P),False,True,False,True,False,101.0,101.0
433554644,EB,False,True,False,True,False,101.0,101.0
433784313,EB,False,False,False,False,False,,
433852422,EB,False,True,False,True,False,101.0,101.0
434086605,Planet (P),False,False,False,False,False,,
434100688,EB,True,True,True,True,True,96.0,96.0
434105094,Planet (P),True,True,True,True,True,96.0,96.0
434110695,Planet (P),True,True,True,True,True,96.0,96.0
